org,repo,datalake,github
Microsoft,Typedoc-Webpack-Plugin,18,19
Microsoft,ops-templating-docs,3,3
Microsoft,Cognitive-LUIS-Python,8,9
Microsoft,HalcyonTemplate,0,0
Microsoft,Techcon_dogfooding,0,0
Microsoft,Techcon_dogfooding_zh-CN,0,0
Microsoft,vsts-expressv2,3,10
Microsoft,Azure-HDInsight-Tool-IntelliJ,0,0
Microsoft,DevSkim-Rules,1,0
Microsoft,deprecated-pxt-sample-built,0,0
Microsoft,krabsetw,19,23
Microsoft,Loop-Provider-Location,1,1
Microsoft,BikeSharing360_CognitiveServicesKioskApp,0,0
Microsoft,XboxAvatarMayaTools,0,0
Microsoft,ELLView,0,0
Microsoft,mobile-center-react-native-app,0,0
Microsoft,wordpress-sway-pages,1,1
Microsoft,homebrew-mssql-preview,2,2
Microsoft,mobile-center-app-react-native,2,2
Microsoft,pxt-sparkfun-built,0,0
Microsoft,serilog-utilities-concurrent-correlator,30,30
Microsoft,BikeSharing360_Productivity,1,1
Microsoft,clarity-tools,0,0
Microsoft,threat-modeling-templates,1,5
Microsoft,AzureIoTDeveloperKit,151,326
Microsoft,node-diagnostic-channel,21,21
Microsoft,Cognitive-Labs-Documentation,0,2
Microsoft,clarity-js,3,3
Microsoft,uwp-appsample-test,0,0
Microsoft,Windows-appsample-annotated-audio,0,0
Microsoft,real-time-blend-demo,1,1
Microsoft,Android-LensRocket,2,2
Microsoft,recorder,0,0
Microsoft,TestEasy,3,3
Microsoft,js-rbroker-framework,2,2
Microsoft,AppInsights-EventHubMonitor,0,0
Microsoft,ms-open-source-hub-private,369,0
Microsoft,AppInsights-iOS-DemoApps,0,0
Microsoft,AccCheckerExtensionForVS,1,1
Microsoft,FX11,5,5
Microsoft,mwt-ds-explore-java,8,8
Microsoft,vsts-node-api,93,97
Microsoft,cordova-docs-private,12,12
Microsoft,vsts-task-lib,233,0
Microsoft,deployrUtils,17,17
Microsoft,GSL,503,0
Microsoft,Microsoft-Cloud-Services-for-Android,0,0
Microsoft,TouchDevelop-backend,3,3
Microsoft,VSSDK-Extensibility-Templates,11,11
Microsoft,userland,0,0
Microsoft,vscode-typescript,1,1
Microsoft,ospo-jobs,70,70
Microsoft,clouddriver,42,42
Microsoft,pal,54,55
Microsoft,CNTK,1858,0
Microsoft,ux_guidelines_ko-kr,0,0
Microsoft,colinmarc-hdfs,4,4
Microsoft,ace,76,0
Microsoft,VBA-content_ko-kr,0,0
Microsoft,Angara.Chart,4,4
Microsoft,GarageBadgeScan,0,0
Microsoft,vscode-extension-telemetry,5,6
Microsoft,RTVS-docs,69,70
Microsoft,CE-CSI-docs,206,206
Microsoft,MSR-SocialPlus-Java-API-Library,12,12
Microsoft,BotBuilder,2716,2726
Microsoft,pxt-microbit,143,161
Microsoft,vscode-tips-and-tricks,46,48
Microsoft,knockout-schema,1,0
Microsoft,PowerBI-JQuery,1,1
Microsoft,ionic-typescript-tabs,2,2
Microsoft,Cluster-Partition-Rebalancer-For-Kafka,1,1
Microsoft,fastlane-vsts-extension,0,0
Microsoft,azure-sql-security-sample,5,5
Microsoft,Cognitive-Samples-IntelligentKiosk,14,14
Microsoft,vscode-node-debug2,103,0
Microsoft,http-post-message,0,0
Microsoft,StaticAnalysisToolsFeed,3,3
Microsoft,iCMS_WDG_Pilot_II_Prod_ca-ES,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_de-DE,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_en-IE,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_en-SG,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_es-CL,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_is-IS,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_pt-PT,0,0
Microsoft,DocsScratch,0,0
Microsoft,deployr-rserve-java-client,1,1
Microsoft,Imagine_forest-firefighter,0,0
Microsoft,Cacheu,0,0
Microsoft,dynamics-365-operations,0,0
Microsoft,ospo-mail,29,32
Microsoft,IIS.Administration,82,89
Microsoft,ocs-test-repo,0,0
Microsoft,SDLAnalyze,0,0
Microsoft,uBit_MLX90614,0,0
Microsoft,Audience-Polling,0,0
Microsoft,Audience-Polling-App,0,0
Microsoft,Build-Mobile-App-with-Chat,0,0
Microsoft,Get-ExchangeBuildNumber,0,0
Microsoft,Athlete,0,0
Microsoft,Techcon_dogfooding_zh-TW,0,0
Microsoft,Techcon_dogfooding2_zh-TW,0,0
Microsoft,vcpkg,1066,0
Microsoft,pxt-monaco-typescript,4,4
Microsoft,vs-threading,108,108
Microsoft,PowerBI-visuals-ForceGraph,11,11
Microsoft,ospo-jobs-data,1,1
Microsoft,PiSoccerBot,0,0
Microsoft,BotBuilder-CognitiveServices,13,25
Microsoft,sccm-docs-powershell,95,95
Microsoft,PowerBI-visuals-Tornado,7,7
Microsoft,LoopBox-Portal,20,20
Microsoft,LoopBox-InputAdapter-Alexa,0,0
Microsoft,powerbi-visuals-chord,7,7
Microsoft,Cognitive-SpeakerRecognition-JavaScript,0,0
Microsoft,uf2,1,1
Microsoft,GitHubTelemetryParsor,0,0
Microsoft,vango,1,1
Microsoft,environment-configuration-resolver-node,1,1
Microsoft,painless-config-resolver,2,2
Microsoft,xbox-live-powershell-module,6,6
Microsoft,powerbi-visuals-flywheel,2,2
Microsoft,MSR-EmbeddedSocial-Swift-API-Library,2,2
Microsoft,MTCSVCHealthAnalyticsDemos,0,0
Microsoft,swagger-fluent-intergen,0,0
Microsoft,ReadmissionsDemo,0,0
Microsoft,OpenT2T-private,10,10
Microsoft,sql-xplat-cli,73,0
Microsoft,1ESDemo,0,0
Microsoft,webpack-loaders,11,11
Microsoft,BLIS-SDK,0,0
Microsoft,esp8266-mbed-os5,0,0
Microsoft,Sonos-Service,0,0
Microsoft,SCXcore-kits,1,1
Microsoft,XamlBehaviorsWpf,0,0
Microsoft,XamlUiBasics-Sample,0,1
Microsoft,OneAuth,6,19
Microsoft,AMLWorkshop,0,0
Microsoft,OneAuth-Eng-Test,0,0
Microsoft,pxt-bluedot,0,0
Microsoft,json-document-transforms,12,12
Microsoft,TypeScript-Vue-Starter,3,3
Microsoft,nfc-ndef-tag-reader,0,0
Microsoft,bubble-level-wp,0,0
Microsoft,native-filter-demo,0,0
Microsoft,opencv_contrib,0,0
Microsoft,RoslynClrHeapAllocationAnalyzer,30,31
Microsoft,dotnetfoundation.github.io,0,0
Microsoft,ApplicationInsights-Python,36,36
Microsoft,o365tosplunkdataimportapp,6,6
Microsoft,ApplicationInsights-Java,372,0
Microsoft,vsts-tasks,4189,4288
Microsoft,poshtools-msft,1,1
Microsoft,moodle-assignsubmission_onenote,1,1
Microsoft,SimpleSteps,0,0
Microsoft,prepose,10,10
Microsoft,java-example-rbroker-data-io,0,0
Microsoft,TypeScript-Sublime-Plugin-Tests,13,13
Microsoft,taco-team-build,33,33
Microsoft,nodejstools-msft,4,4
Microsoft,unittest-cpp,3,3
Microsoft,Azure-Services-Explorer,0,0
Microsoft,Ironclad,5,5
Microsoft,deep-space,5,5
Microsoft,vscode-MDTools,9,0
Microsoft,shelljs,0,0
Microsoft,run-in-terminal,3,3
Microsoft,HackBox,259,273
Microsoft,cpp-packages,0,0
Microsoft,Imagine_block-knock,0,0
Microsoft,DMTK,5,5
Microsoft,hiredis,6,6
Microsoft,oauth2-useragent,39,0
Microsoft,vscode-loader,7,7
Microsoft,fonts,10,10
Microsoft,ChakraCoreDoNotUse2,37,37
Microsoft,node-native-keymap,8,8
Microsoft,Windows-universal-labs,0,0
Microsoft,GarageData,0,0
Microsoft,GarageDataJob-AppInsights,0,0
Microsoft,ProjectOxford-MimicsAlarm,0,0
Microsoft,iCMSTest-Stage_ja-JP,0,0
Microsoft,vsts-tomcat,18,18
Microsoft,types-publisher,329,344
Microsoft,painless-config,1,1
Microsoft,moonshine,0,0
Microsoft,moonshine-monaco,0,0
Microsoft,dotnet-reliability,137,139
Microsoft,Imagine_planetary-pool,0,0
Microsoft,Office365APIEditor,4,4
Microsoft,clr-samples,10,10
Microsoft,multiverso-experiment,1,1
Microsoft,xblock-officevideo,0,0
Microsoft,AzureUsageAndBillingPortal,64,0
Microsoft,EventHubData,0,0
Microsoft,code-push-operations,8,8
Microsoft,springfield-sdk-samples,6,6
Microsoft,AzureNotebookSamples,0,0
Microsoft,DUCK,105,105
Microsoft,Cognitive-Emotion-Python,5,5
Microsoft,Cognitive-Face-Python,26,27
Microsoft,checkedc-llvm,6,6
Microsoft,SCXcm,41,43
Microsoft,deployr-maven,0,0
Microsoft,Docs-Experience-Guide,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_de-AT,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_es-ES,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_es-MX,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_kn-IN,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_pt-BR,0,0
Microsoft,Imagine_solar-system-viewer,0,0
Microsoft,sqlite-tracer,3,3
Microsoft,ionic-azure-conference-app,1,1
Microsoft,RecordTypes-CSharp,0,0
Microsoft,OnboardingGuidance,0,0
Microsoft,techcasestudies-private,423,457
Microsoft,Cognitive-Speech-STT,0,0
Microsoft,iot-samples,5,0
Microsoft,Techcon_dogfooding_es-ES,0,0
Microsoft,mobile-center-sdk-dotnet,200,270
Microsoft,u-boot-solidrun,0,0
Microsoft,deprecated-pxt-microbit-electron,29,0
Microsoft,templates.vs.com.vscomuhf,1,1
Microsoft,aspnet-docker,25,25
Microsoft,PowerBI-visuals-corrplot,2,3
Microsoft,PowerBI-visuals-assorules,2,3
Microsoft,clarity-server,18,20
Microsoft,ef-conceptual-docs-temp,0,0
Microsoft,LoopBox-OutputAdapter-Sonos,0,0
Microsoft,r-server-campaign-optimization,1,4
Microsoft,angular2-slickgrid,14,14
Microsoft,sp-dev-docs.fr_fr,0,0
Microsoft,OMS-Auditd-Plugin,0,0
Microsoft,cpp-docs,27,27
Microsoft,Dynamics-AX2012-ALM,0,0
Microsoft,windows-developer-blog-samples,8,8
Microsoft,BotFramework-FeatureBot,0,0
Microsoft,WebRTC-universal-samples,7,7
Microsoft,office-ui-fabric,0,0
Microsoft,android-company-portal-helper-bot,0,0
Microsoft,BikeSharing360_SalesEnablementDemos,0,0
Microsoft,L4,10,10
Microsoft,vsts-ibm-integration-bus-extension,1,1
Microsoft,GitStatusCache.NET,0,0
Microsoft,spwfsa01-mbed-os5,0,0
Microsoft,Windows-appsample-get-started-mg2d,0,0
Microsoft,BaselineManagement,4,4
Microsoft,sqldev,0,0
Microsoft,reactxp,86,0
Microsoft,vsts-cd-manager,0,10
Microsoft,pxt-bluetooth-temperature-sensor,0,0
Microsoft,BuildCast,0,0
Microsoft,diner-wp,0,0
Microsoft,azure-activedirectory-jwt-token-handler-for-dotnet,17,17
Microsoft,msphpsql,391,0
Microsoft,cordova-plugin-indexedDB,14,0
Microsoft,X-Mem,17,17
Microsoft,TypeScript-wiki,118,124
Microsoft,dotnet-rbroker-framework,6,0
Microsoft,azure-activedirectory-interactive-auth-library-for-java,5,5
Microsoft,Windows-universal-samples,643,0
Microsoft,Windows-driver-samples,132,0
Microsoft,silicon-framework,8,8
Microsoft,optee_os,0,0
Microsoft,Code-Hunt,0,0
Microsoft,TypeScript-Site,18,18
Microsoft,cordova-docs,576,576
Microsoft,DXUT,8,8
Microsoft,DiagnosticBus,0,0
Microsoft,rDSN,200,0
Microsoft,VSProjectSystem,222,223
Microsoft,Win2D-Samples,1,1
Microsoft,machine,0,0
Microsoft,winsdkfb,237,237
Microsoft,cordova-samples-private,0,0
Microsoft,DataCentricCodeGenerator,0,0
Microsoft,openpublishing-test,340,340
Microsoft,CSharpSpark,3,3
Microsoft,vso-httpclient-java,17,17
Microsoft,mattercenter,728,0
Microsoft,java-vm-creation-shortcut,0,0
Microsoft,ux_guidelines_fr-fr,0,0
Microsoft,customer-scripts,2,3
Microsoft,iot-devices,0,0
Microsoft,azure-slave-plugin,0,0
Microsoft,MEvent,0,0
Microsoft,IntuneDocs,431,453
Microsoft,Angara,2,2
Microsoft,volt,0,0
Microsoft,open-tools-new-hire-guide,6,6
Microsoft,team-explorer-everywhere,187,193
Microsoft,checkedc,149,158
Microsoft,vscode-react-sample,6,7
Microsoft,WindowsAzureToolkitForEclipseWithJava,18,0
Microsoft,Loop-Android-SDK-Samples,1,1
Microsoft,SimpleStubs,21,22
Microsoft,Loop-Sample-TestUser-IOS,8,8
Microsoft,docsmsftblog-content,10,10
Microsoft,Cognitive-LinguisticAnalysis-Windows,5,5
Microsoft,monaco-languages,10,10
Microsoft,Loop-iOS-SDK,15,15
Microsoft,mobile-center-sdk-ios,534,542
Microsoft,core-docs-samples-ci,12,12
Microsoft,iCMS_WDG_Pilot_II_Prod_ar-SA,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_cs-CZ,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_hi-IN,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_hr-HR,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_id-ID,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_ms-MY,0,0
Microsoft,PowerBI-visuals-wysiwyg,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_uz-Latn-UZ,0,0
Microsoft,backbone-virtualized-listview,6,6
Microsoft,LightGBM_dev,0,0
Microsoft,vscode-js-atom-grammar,3,3
Microsoft,aspnet-api-versioning,121,0
Microsoft,extension-manifest-editor,15,0
Microsoft,companion-device-framework,2,5
Microsoft,satcheljs-react-devtools,1,1
Microsoft,optest,18,18
Microsoft,csi-custom-validation-rules,3,3
Microsoft,Burrow,1,1
Microsoft,gulp-core-build-typescript,13,0
Microsoft,ICMSE2ETest_zh-CN,0,0
Microsoft,Techcon_dogfooding2_fr-FR,0,0
Microsoft,templates.msdn.partnercenter,0,0
Microsoft,nvs,0,0
Microsoft,PowerBI-visuals-RadarChart,8,8
Microsoft,PowerBI-visuals-forcasting-exp,6,7
Microsoft,vscode-tools,0,0
Microsoft,LoopBox-InputAdapter-Slack,13,13
Microsoft,ospo-metrics-service,1,1
Microsoft,peek,28,28
Microsoft,VSCode-KustoClient,0,0
Microsoft,BotFramework-Emulator,185,188
Microsoft,powerbi-visuals-utils-testutils,10,10
Microsoft,YARN-GPU,0,0
Microsoft,powerbi-visuals-histogram,4,4
Microsoft,BotBuilder-ToyBox,0,0
Microsoft,RadialController,0,0
Microsoft,MTCMRSWorkshop,0,0
Microsoft,pxt-adafruit,125,125
Microsoft,ssms-visualstudio-addin,1,1
Microsoft,PowerBI-visuals-History,8,8
Microsoft,dpm2012r2wap,1,1
Microsoft,mxchip-sdk,6,6
Microsoft,hiera-eyaml-keyvault,0,0
Microsoft,Azure_OSS_DevOps,0,0
Microsoft,ALMVM-2017,0,0
Microsoft,TestRepoProvision2,0,0
Microsoft,app-sushi,2,2
Microsoft,CSPARMPricingCalculator,0,0
Microsoft,sql-data-warehouse-samples,0,0
Microsoft,msodbcsql,0,0
Microsoft,xaml-standard,16,17
Microsoft,vscode-azureappservice,1,1
Microsoft,Product-Recommendations,1,1
Microsoft,DataConnectors,1,2
Microsoft,healthvault-dotnetstandard-sdk,28,28
Microsoft,Cognitive-Emotion-DotNetCore,0,0
Microsoft,botframework-scenarios,0,0
Microsoft,sql-ml-tutorials,0,0
Microsoft,TypeScript-React-Native-Starter,0,0
Microsoft,azure-puppet,42,42
Microsoft,steps,9,9
Microsoft,spec-sandbox,2,2
Microsoft,ApplicationInsights-node.js,231,245
Microsoft,QuickInject,1,1
Microsoft,moodle,0,0
Microsoft,ApplicationInsights-iOS,139,139
Microsoft,moodle-repository_office365,1,1
Microsoft,Vipr,131,131
Microsoft,BingImagePicker-iOS-SDK,0,0
Microsoft,TypeScript-Handbook,574,588
Microsoft,TSStyleCop,0,0
Microsoft,compose,0,0
Microsoft,DirectX-Graphics-Samples,257,0
Microsoft,vscode-languageserver-node,204,0
Microsoft,VisualStudioUninstaller,81,81
Microsoft,ChakraCoreDoNotUse,66,66
Microsoft,vscode-extensionbuilders,135,135
Microsoft,MSBvNext-Staging,11,0
Microsoft,vscode-backspace,4,4
Microsoft,vscode-mock-debug,12,12
Microsoft,vscode-go,986,0
Microsoft,vscode-hack,0,0
Microsoft,vscode-npm-scripts,36,36
Microsoft,SCXcore,76,0
Microsoft,nav-mgmt-portal-content,19,19
Microsoft,SyncTasks,6,7
Microsoft,ospo-witness-process,96,107
Microsoft,ospo-witness-extension,191,197
Microsoft,ospo-witness-cli,9,9
Microsoft,Sway_fr-fr,0,0
Microsoft,Sway_zh-tw,0,0
Microsoft,app-store-vsts-extension,66,68
Microsoft,iCMSTest-Stage,0,0
Microsoft,Windows-task-snippets,7,7
Microsoft,gitdemo,1,1
Microsoft,vsts-veracode,0,0
Microsoft,ghinsights,16,16
Microsoft,BotFramework,0,0
Microsoft,vscode-resharper-keybindings,1,1
Microsoft,Docker-Provider,26,28
Microsoft,VSLinux,141,0
Microsoft,sql-server-samples-private,0,0
Microsoft,FTLBoost_Internal,2,2
Microsoft,node-jsonc-parser,2,0
Microsoft,vsts-extension-build-release-tasks,50,0
Microsoft,wim2img,47,0
Microsoft,Loop-iOS-SDK-Samples,2,2
Microsoft,ChaNa,0,0
Microsoft,mcBV,3,3
Microsoft,vsts-rm-documentation,1,1
Microsoft,WhoisParsers,3,3
Microsoft,PowerBI-visuals,175,180
Microsoft,vscode-css-languageservice,27,27
Microsoft,TCG-log-parser-and-generator,0,0
Microsoft,fsharplu,17,21
Microsoft,Imagine_bee-control,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_vi-VN,0,0
Microsoft,fast-binary-indexed-tree-js,1,1
Microsoft,HandwritingPort,0,0
Microsoft,lagscope,0,0
Microsoft,satcheljs,48,58
Microsoft,vsts-extension-integer-control,12,12
Microsoft,gulp-core-build-karma,7,7
Microsoft,c3p,0,0
Microsoft,AX-Docs-Sandbox,37,37
Microsoft,Microsoft-graph-docs_zh-cn,0,0
Microsoft,PilotKedonov_zh-TW,0,0
Microsoft,iCMS-Dogfood-Demo-2016,0,0
Microsoft,Techcon_test2_de-DE,0,0
Microsoft,Loop-Sample-Drives-Android,0,0
Microsoft,sesopen,1,1
Microsoft,VCSamples,3,3
Microsoft,Windows-appsample-customers-orders-database,5,5
Microsoft,PowerBI-visuals-ChicletSlicer,24,24
Microsoft,vsdocs,462,462
Microsoft,pxt-adafruit-circuit-playground,4,4
Microsoft,DiagManager,4,5
Microsoft,pxt-microbit-releases,0,0
Microsoft,ghrequestor,13,13
Microsoft,powerbi-visuals-utils-colorutils,9,9
Microsoft,ExaStore,0,0
Microsoft,hdi-gb-cert,0,0
Microsoft,BikeSharing360_MultiContainer,1,1
Microsoft,sdlanalyze-api,0,0
Microsoft,QPID,2,2
Microsoft,mssql-docker,86,0
Microsoft,malmo-collab,122,122
Microsoft,keyvault-configuration-resolver-node,2,2
Microsoft,VSE2017-SalesEnablement-Demos,31,31
Microsoft,vsts-dashboards-manager,0,0
Microsoft,BotBuilder-Prototypes,0,0
Microsoft,SmartHive,0,0
Microsoft,powerbi-visuals-timeline,0,0
Microsoft,pgsqltoolsservice,2,2
Microsoft,AirSim,209,0
Microsoft,DSCEA,55,55
Microsoft,dtslint,14,36
Microsoft,SplunkAddonForAzureMonitorMetrics,0,0
Microsoft,ntp-client-mbed-os5,0,0
Microsoft,Windows-appsample-get-started-mg2d,0,0
Microsoft,powerbi-rest-api-specs,1,3
Microsoft,vscode-mongodb,21,21
Microsoft,pxt-chibitronics-built,0,0
Microsoft,vscode-SCMBuilders,2,2
Microsoft,Education,0,0
Microsoft,msodbcsql-homebrew-preview,0,0
Microsoft,jmw-testing-jwilcox-3,0,0
Microsoft,NCM-Driver-for-Windows,1,0
Microsoft,PQCrypto-SIDH,1,1
Microsoft,pxt-midi,0,0
Microsoft,Windows-tutorials-web,0,0
Microsoft,TypeScript-WeChat-Starter,0,0
Microsoft,lens-blur,2,2
Microsoft,cordova-plugin-websql,50,0
Microsoft,image-sequencer,0,0
Microsoft,o365-moodle,209,0
Microsoft,diskspd,35,0
Microsoft,openssl,45,0
Microsoft,ApplicationInsights-Home,119,120
Microsoft,msft-git-media,0,0
Microsoft,DACExtensions,9,9
Microsoft,drivers-external,1,1
Microsoft,Azure-PaaS-ChefClient,4,4
Microsoft,DirectXMesh,16,16
Microsoft,vsts-team-calendar,148,148
Microsoft,VisualStudio-TestHost,32,33
Microsoft,Windows-appsample-trafficapp,4,4
Microsoft,ApplicationInsights-dotnet,532,555
Microsoft,Virtualization-Documentation,591,0
Microsoft,compiler-tests,4,4
Microsoft,CreateDomJSTS,6,6
Microsoft,TACO-Site-Private,86,86
Microsoft,vscode,26186,26380
Microsoft,Instance-Adapter-for-Microsoft-Dynamics-CRM,2,2
Microsoft,binskim,77,0
Microsoft,hockeyapp-vso-extension,39,0
Microsoft,distributed_word_embedding,9,9
Microsoft,microbit-shake,0,0
Microsoft,prose,11,11
Microsoft,vscode-chrome-debug,429,0
Microsoft,vss-web-extension-sdk,37,37
Microsoft,vscode-LaTeX,16,16
Microsoft,gate,0,0
Microsoft,Yams,48,48
Microsoft,msopentech-site-static,0,0
Microsoft,microbit-scratch,0,0
Microsoft,xblock-oembed,0,0
Microsoft,Build-PowerShell-DSC-for-Linux,2,2
Microsoft,vsts-react-native-tasks,19,19
Microsoft,OMS-Agent-for-Linux-testconfig,2,2
Microsoft,HackboxData,0,0
Microsoft,VBA-content_es-es,0,0
Microsoft,ATADocs,77,80
Microsoft,Azure-RMSDocs,249,260
Microsoft,Angara.Table,3,3
Microsoft,vscode-gallery-server,0,0
Microsoft,HolographicAcademy,39,39
Microsoft,CSharpClient-for-Kafka,85,85
Microsoft,MSR-SocialPlus-NodeJS-API-Library,10,10
Microsoft,FTLBoost_backup,1,1
Microsoft,devmsft,16,16
Microsoft,dotnet-tar,3,3
Microsoft,CppCodeAnalysis,0,0
Microsoft,Imagine_halo-5-api,0,0
Microsoft,vorlonjs-devtools,176,176
Microsoft,TPM-2.0-Parser,0,0
Microsoft,vscode-wiki,28,0
Microsoft,OMS-Ingestion-API-Binding-Python,1,1
Microsoft,OMS-Ingestion-API-Binding-PowerShell,1,1
Microsoft,Cognitive-WebLM-Windows,3,3
Microsoft,Cognitive-Face-iOS,22,26
Microsoft,cortana-docs-preview,0,0
Microsoft,UWPCommunityToolkit,1139,1157
Microsoft,visualstudio.xunit,0,0
Microsoft,templates.opsdocs.msft,1,1
Microsoft,Imagine_paper-cutter,0,0
Microsoft,web-controller,0,0
Microsoft,AzureAutomation-Worker-for-Linux,44,60
Microsoft,Word2Time,0,0
Microsoft,gulp-core-build-mocha,8,8
Microsoft,WinObjC-Tools,0,0
Microsoft,qCards,0,0
Microsoft,pxt-rpi,0,0
Microsoft,Azure-SQL-DB-auditing-OMS-integration,7,9
Microsoft,react-native-tools,3,3
Microsoft,Techcon_test2_zh-CN,0,0
Microsoft,360-Player,0,0
Microsoft,sourcemap-toolkit,55,0
Microsoft,docs-prototype,0,0
Microsoft,azure-media-redactor-visualizer,2,2
Microsoft,IIS.Administration-docs,2,2
Microsoft,dotnet-core-sample-templates,0,0
Microsoft,java-api-annotations,1,2
Microsoft,DiagManagerPrivate,3,3
Microsoft,SqlNexusPrivate,2,2
Microsoft,MapsOpenData,0,0
Microsoft,d365-cdm-clientsdk-httpProxy,0,0
Microsoft,pxt-filesystem,7,7
Microsoft,azure-ssl-configure,0,0
Microsoft,xbox-live-api-csharp,86,87
Microsoft,WakeYourPC_AndroidApp,0,0
Microsoft,powerbi-visuals-gantt,15,15
Microsoft,Analysis-Services,1,1
Microsoft,azure-keyvault-cpp,19,19
Microsoft,PowerBI-visuals-TableSorter,33,33
Microsoft,powerbi-visuals-linedotchart,5,5
Microsoft,refreshing-config-redis,4,4
Microsoft,oxa_kitchen_sink,3,4
Microsoft,function-configuration-resolver-node,0,0
Microsoft,xbox-live-beam-api-csharp,3,0
Microsoft,labrat,0,0
Microsoft,ospo-witness-clients,0,0
Microsoft,homebrew-mssql-release,0,0
Microsoft,vsts-ibm-websphere-extension,3,3
Microsoft,pxt-common-packages,19,23
Microsoft,healthagent,0,0
Microsoft,MachineLearning,0,0
Microsoft,SuperclusterAPI,3,3
Microsoft,dbfs,3,3
Microsoft,ApplicationInsights-Kubernetes,45,66
Microsoft,azure-tools-for-java-resources,1,1
Microsoft,Windows-tutorials-inputs-and-devices,0,0
Microsoft,Cognitive-Labs-Documentation-Dev,1,1
Microsoft,Cognitive-CustomVision-Windows,0,0
Microsoft,TypeScript-React-Conversion-Guide,0,0
Microsoft,here-launchers,4,4
Microsoft,Tx,30,32
Microsoft,azure-cookbook,1,1
Microsoft,dotnet-blog,197,206
Microsoft,lumia-imaging-quickstart,1,1
Microsoft,moodle-local_o365,13,0
Microsoft,automatic-graph-layout,107,111
Microsoft,MSXiaoIce-SDK-for-Java,0,0
Microsoft,SimpleActivity,0,0
Microsoft,SimplePlaces,0,0
Microsoft,Telemetry-Client-for-Android,5,5
Microsoft,swarm,0,0
Microsoft,VisualStudio-SharedProject,25,25
Microsoft,ConcordExtensibilitySamples,37,37
Microsoft,CodeAnalysis,0,0
Microsoft,vscode-docs,976,0
Microsoft,Git-Credential-Manager-for-Windows,411,0
Microsoft,Lumia-imaging-sdk,20,0
Microsoft,MyShuttle-apps,0,0
Microsoft,vscode-typescript-import-helper,0,0
Microsoft,Imagine_diamond-miner,0,0
Microsoft,madeiraua-test,5,5
Microsoft,TSS.MSR,9,9
Microsoft,vstacoblog,109,109
Microsoft,deck,23,23
Microsoft,ApplicationInsights-Docker-Dockerfile,3,3
Microsoft,vscode-error-test,45,45
Microsoft,ospo-3rdpartycode-internaldoor,38,39
Microsoft,OpenPublishing-Tools,5,5
Microsoft,KafkaAvailability,14,14
Microsoft,ProjectOxford-Apps-MimickerAlarm-Dev,0,0
Microsoft,Build-MySQL-Provider,0,0
Microsoft,MIMPowerShellConnectors,16,16
Microsoft,GSX_PollGitHub,2,2
Microsoft,ospo-witness-cgsync,80,0
Microsoft,Sway_es-es,0,0
Microsoft,google-play-vsts-extension,50,0
Microsoft,iCMSTest-Stage_fr-FR,0,0
Microsoft,vscode-nls-dev,10,11
Microsoft,Build-Docker-Provider,2,2
Microsoft,edge-diagnostics-adapter,56,0
Microsoft,vscode-edge-debug,15,15
Microsoft,iot-dev,0,0
Microsoft,HDInsight-tools-for-java-private,0,0
Microsoft,NativeJIT,0,0
Microsoft,Migrate-assets-from-RM-server-to-VSTS,0,0
Microsoft,hidom,0,0
Microsoft,Partner-Center-Explorer,0,0
Microsoft,Imagine_rocket-launch-sim,0,0
Microsoft,xblock-azure-media-services,24,27
Microsoft,Loop-Sample-Trips-Android,17,17
Microsoft,monaco-editor-samples,6,6
Microsoft,ionic2-typescript-sidemenu,5,5
Microsoft,Build-SCXcm,5,5
Microsoft,vscode-json-languageservice,6,0
Microsoft,CSS-Exclusions-Polyfill,35,35
Microsoft,SkypeBotsWithAudioVideo,0,0
Microsoft,ospo-cops,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_de-CH,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_fr-FR,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_gl-ES,0,0
Microsoft,iCMS_WDG_Pilot_II_Prod_ru-ru,0,0
Microsoft,dumpling,28,28
Microsoft,WinObjC-Mway,0,0
Microsoft,GraphEngine,82,0
Microsoft,ci.jobs.template,0,0
Microsoft,Microsoft-graph-docs_ru-ru,0,0
Microsoft,ESCI-Jenkins,4,4
Microsoft,open-from-github,0,0
Microsoft,TestingAgainKed_zh-TW,0,0
Microsoft,templates.technet.msft,3,3
