Azure/Azure-MachineLearning-CustomModuleDefinition-App,0,0,2
Azure/Azure-MachineLearning-DataScience,42,31,1113
Azure-Samples/storage-queue-php-getting-started,0,0,2
Azure-Samples/storage-table-dotnet-activity-logging,0,0,2
Azure-Samples/storage-table-dotnet-shopping-cart,0,0,8
Azure-Samples/virtual-machines-powershell-create,0,0,6
Azure/ASAL-for-Go,0,0,4
Azure/Azure-MachineLearning-DataScience-Private,15,14,2604
Azure/Azure-MachineLearning-sdk-for-net-pr,3,3,12
Azure/Azure-Media-Services-Explorer,71,30,1344
Azure/Azure-Media-Services-Explorer-2,0,0,1
Azure/Azure-SQL-Data-Warehouse-Samples,72,72,458
Azure/Azure-TDSP-ProjectTemplate,0,0,4
Azure/Azure-TDSP-Utilities,24,5,98
Azure/Azure-Websites-Migration-Tool,5,4,29
Azure/Azure-Websites-Migration-Tool-for-Linux,0,0,2
Azure/Azure-vpn-config-samples,20,11,122
Azure/AzureAD-App-Docs,2,2,55
Azure/AzureAD-BYOA-Provisioning-Samples,8,2,29
Azure/AzureCAT,22,22,203
Azure/AzureDSVM,2,0,284
Azure/AzureDataLake,46,38,763
Azure/Azure-MachineLearning-IPython-Notebook,0,0,3
Azure/AzureGlobalConnectionToolkit,11,11,231
Azure/AzureML-SolutionAccelerators-MarketingAutomation,0,0,1
Azure/AzureQuickStartsProjects,21,14,117
Azure/AzureStack-HybridDevPatterns,0,0,3
Azure/AzureStack-QuickStart-Templates,225,220,1021
Azure/AzureStack-Tools,193,133,504
Azure/AzureTestDrive,2,0,61
Azure/Batch-DAGBuilder,1,1,4
Azure/Batch-SDK-for-Java-PoC,12,9,18
Azure/BatchLabs,361,191,1337
Azure/BatchLabs-data,5,6,27
Azure/BillingCodeSamples,18,4,31
Azure/China-Data-Solutions,43,43,171
Azure/CityPower-Build-Sample,14,14,203
Azure/CloudESPipeline,0,0,3
Azure/Cognitive-RecommendationsAPI-DynamicsAX2012R3-Samples,0,0,6
Azure/Cortana-Intelligence-Gallery-Content,8,2,125
Azure/Cortana-Intelligence-Suite-Industry-Solution-How-To-Guides,2,2,87
Azure/Customer-Churn-Demo-MRS-Spark-HDI,0,0,29
Azure/CustomerReviewDataAnalyticsTutorial,0,0,6
Azure/DSScenarios,30,30,234
Azure/DSVM,0,0,3
Azure/DataScienceVM,0,0,82
Azure/DotNetty,249,117,369
Azure/Embarrassingly-Parallel-Image-Classification,0,0,92
Azure/Finagle.Net,62,46,313
Azure/FlowTemplates,187,186,2406
Azure/CIS-Extension-IoT-Solution-Predictive-Maintenance,0,0,1
Azure/CopyBlobIntoAsset,0,0,2
Azure/CopyBlobsIntoAnAsset,0,0,1
Azure/FlowTemplatesStaging,68,68,1381
Azure/CosmosDB,0,0,2
Azure/HeterogeneousCloudMigration,0,0,6
Azure/ImageSimilarityUsingCntk,0,0,6
Azure/KuduRDFE,2,0,45
Azure/LearnAnalytics-AnalyzingBigDataWithMRS,0,0,47
Azure/LearnAnalytics-AzureDataLakeAnalyticsandAzureDataStore,0,0,24
Azure/LearnAnalytics-AzureMachineLearning-DeepDive,0,0,92
Azure/LearnAnalytics-CISFoundations,3,1,10
Azure/LearnAnalytics-DeepLearning,0,0,65
Azure/LearnAnalytics-GeneratingRecommendationswiththeCognitiveServicesAPI,0,0,13
Azure/LearnAnalytics-HDI-Admin-Config-Security,0,0,23
Azure/LearnAnalytics-MRS-Essentials,0,0,6
Azure/LearnAnalytics-Microsoft-R-notebooks,0,0,2
Azure/LearnAnalytics-MicrosoftRforArchitects,0,0,9
Azure/LearnAnalytics-MicrosoftRforSQLServerProfessional,0,0,6
Azure/LearnAnalytics-Notebooks-IntroToR,0,0,4
Azure/LearnAnalytics-PredictiveAnalyticsForIoT,6,6,133
Azure/LearnAnalytics-RforBusinessAnalysts,0,0,12
Azure/LearnAnalytics-SQLServerRServices,0,0,11
Azure/LearnAnalytics-TopicsInMicrosoftRServer,0,0,4
Azure/LearnAnalytics-VisualizingDatawithPowerBI,0,0,6
Azure/LearnAnalytics-mr4ds,23,18,242
Azure/LearnAnalytics-mr4ds-spark,0,0,23
Azure/LearnAnalytics-mrs-spark,0,0,20
Azure/LearnAnalytics-sqldwintro-instructorled,0,0,9
Azure/Machine-Learning-Operationalization,5,3,43
Azure/Microsoft-TDSP,6,2,40
Azure/MikeBindings,0,0,4
Azure/NetworkMonitoring,3,2,16
Azure/Networking-acs-sswsdk,1,1,58
Azure/Networking-acs-sswsyncd,1,1,11
Azure/Networking-arista-platform-7050,0,0,6
Azure/ObjectDetectionUsingCntk,15,1,26
Azure/Orcas,12,1,30
Azure/Perks,1,1,14
Azure/PowerBI,1167,1170,4430
Azure/Kusto-content,0,0,1
Azure/LearnAnalytics-AnalyzingdatawithAzureMachineLearning,0,0,1
Azure/LearnAnalytics-AzureDataFactory-ML,0,0,4
Azure/LearnAnalytics-CortanaIntelligenceReferenceGuide,0,0,3
Azure/LearnAnalytics-PredictiveAnalyticswithIoT,0,0,2
Azure/LearnAnalytics-RtoMicrosoftRtoSQLR,0,0,2
Azure/LearnAnalytics-StreamAnalyticsandEventHubs,0,0,7
Azure/PremiumWorkflowEncoderTracking,20,0,0
Azure/PySpark-Predictive-Maintenance,0,0,7
Azure/QnA_Matching,0,0,67
Azure/RDS-Templates,10,4,63
Azure/RedisClient,0,0,147
Azure/Neri,0,0,6
Azure/SONiC,78,14,181
Azure/SelfHelpContent,424,424,2167
Azure/SelfHelpContent-cscz,80,80,194
Azure/SelfHelpContent-dede,90,90,244
Azure/SelfHelpContent-engb,69,69,167
Azure/SelfHelpContent-eses,84,84,201
Azure/SelfHelpContent-frfr,80,80,188
Azure/SelfHelpContent-handoff,0,0,6694
Azure/SelfHelpContent-huhu,80,80,191
Azure/SelfHelpContent-itit,83,83,202
Azure/SelfHelpContent-jajp,84,84,201
Azure/SelfHelpContent-kokr,84,84,211
Azure/SelfHelpContent-nlnl,77,77,188
Azure/SelfHelpContent-plpl,80,80,196
Azure/SelfHelpContent-ptbr,83,83,196
Azure/SelfHelpContent-ptpt,79,79,187
Azure/SelfHelpContent-ruru,86,86,213
Azure/SelfHelpContent-svse,76,76,186
Azure/SelfHelpContent-trtr,81,81,201
Azure/SelfHelpContent-zhcn,78,78,194
Azure/SelfHelpContent-zhtw,91,91,219
Azure/Spark-HDI-Course,0,0,19
Azure/Spark-Operationalization-On-Azure,15,14,200
Azure/TestSourceRepoForLoc,0,0,2
Azure/Thorp,774,755,3735
Azure/Time-series-forecasting-using-CNTK,0,0,3
Azure/ViennaDocs,12,12,318
Azure/WALinuxAgent,707,402,1592
Azure/WebJobsExtensionSamples,0,0,11
Azure/WindowsAzurePackWebsitesEnvironment,0,0,34
Azure/acom,17359,17100,69352
Azure/acom-blog,90,90,494
Azure/acom-build,228,229,12996
Azure/acom-configuration,56,56,272
Azure/acom-content-pr,237,237,1353
Azure/acom-docs,12,12,108
Azure/acom-feedbackforums,0,0,13
Azure/acom-loc,13329,13104,79845
Azure/acom-locr,85,85,419
Azure/acom-portal,1891,1142,7848
Azure/acom-snapr,9,9,70
Azure/acom-tools,468,468,2319
Azure/acom-sundog,0,0,1
Azure/acom-vso,3,3,66
Azure/acr,40,26,67
Azure/acr-web-manager,7,4,32
Azure/acs-demos,13,7,260
Azure/acs-engine,597,349,1324
Azure/active-directory-dotnet-graphapi-b2bportal-web,3,2,70
Azure/ads_codebase,6,5,17
Azure/adx-documentation-pr,93,87,619
Azure/ai-immersion-pr,5,1,12
Azure/alchemy-api-apps,0,0,9
Azure/aml-pyspark-content,12,5,45
Azure/amlbdcli,105,72,609
Azure/amqpnetlite,204,61,472
Azure/api-management-monetization,0,0,4
Azure/api-management-policy-snippets,6,6,26
Azure/api-management-samples,7,4,14
Azure/app-service-editor,20,0,26591
Azure/app-service-tooling-planning-pr,0,0,22
Azure/application-analytics-doc,1,1,13
Azure/appservice-landingpage,3,3,75
Azure/appservice-try-templates,0,0,1
Azure/appservice-zipped-templates,3,3,8
Azure/arm-templates-generator,0,0,5
Azure/aspnet-redis-providers,68,20,105
Azure/autorest,2261,1449,8059
Azure/application-insights-api,0,0,2
Azure/autorest-clientruntime-for-java,169,157,4302
Azure/az-iot-bi,37,37,107
Azure/azme,2,2,7
Azure/azp-cli,0,0,9
Azure/azure-accessplatform-windows-gpu,5,3,304
Azure/azure-amqp,59,52,444
Azure/azure-apihub-sdk,1,0,48
Azure/azure-app-service-net-pr,4,4,38
Azure/azure-arm-validator,66,53,112
Azure/azure-autorest,24,24,73
Azure/azure-batch-apps-blender,11,0,11
Azure/azure-batch-apps-blender-pr,0,0,10
Azure/azure-batch-apps-migration,2,2,8
Azure/azure-batch-apps-python,1,0,95
Azure/azure-batch-apps-python-pr,0,0,95
Azure/azure-batch-cli-extensions,17,17,116
Azure/azure-batch-maya,3,3,66
Azure/azure-batch-rscripts-manager,0,0,6
Azure/azure-batch-samples,217,177,656
Azure/azure-batch-sdk-for-java,14,11,89
Azure/azure-batch-software-entitlement,38,35,417
Azure/azure-bigcompute,0,0,735
Azure/azure-bigcompute-gpu,0,0,3
Azure/azure-bigcompute-salt-slurm-formula,0,0,40
Azure/azure-blast,0,0,3
Azure/azure-blockchain-projects,50,41,180
Azure/azure-blog,54,40,156
Azure/azure-c-shared-utility,76,44,1557
Azure/azure-c-testrunnerswitcher,2,2,45
Azure/azure-cla,68,23,279
Azure/azure-cli,3319,1813,7707
Azure/azure-cli-docker,45,34,72
Azure/azure-cli-ml,9,9,236
Azure/azure-cli-samples,7,3,26
Azure/azure-cli-shell,103,50,278
Azure/azure-coding-guidelines,4,4,20
Azure/azure-compute-plugin,0,0,8
Azure/azure-container-networking,59,56,318
Azure/azure-content-cscz,3,3,80
Azure/azure-content-cscz-pr,50,50,194
Azure/azure-content-dadk-pr,129,129,657
Azure/azure-content-dede,73,71,2164
Azure/azure-content-dede-pr,570,570,2202
Azure/azure-content-engb-pr,98,98,84177
Azure/azure-content-eses,49,49,2075
Azure/azure-content-eses-pr,556,556,2114
Azure/azure-content-frfr,38,38,1945
Azure/azure-content-frfr-pr,504,504,1989
Azure/azure-content-handoff-pr,0,0,2778
Azure/azure-content-huhu,3,3,57
Azure/azure-content-huhu-pr,47,47,263
Azure/azure-content-internal,7215,7215,123762
Azure/azure-content-itit,37,37,1879
Azure/azure-content-itit-pr,501,501,1922
Azure/azure-content-jajp,91,91,2231
Azure/azure-content-jajp-pr,564,564,2243
Azure/azure-content-kokr,36,36,1891
Azure/azure-content-kokr-pr,483,483,1881
Azure/azure-content-mooncake-pr,0,0,1493
Azure/azure-content-nlnl,11,6,234
Azure/azure-content-nlnl-pr,83,83,371
Azure/azure-content-plpl,3,3,90
Azure/azure-content-plpl-pr,47,47,293
Azure/azure-content-pr,33201,32981,123693
Azure/azure-content-ptbr,76,75,1942
Azure/azure-content-ptbr-pr,497,497,1963
Azure/azure-content-ptpt,2,2,211
Azure/azure-content-ptpt-pr,67,67,417
Azure/azure-content-ruru,37,37,1896
Azure/azure-content-ruru-pr,511,511,1945
Azure/azure-content-svse,3,3,68
Azure/azure-content-svse-pr,48,48,285
Azure/azure-content-test,10,6,354
Azure/azure-content-tools,35,0,8
Azure/azure-content-trtr,3,3,65
Azure/azure-content-trtr-pr,45,45,265
Azure/azure-content-zhcn-pr,55,55,321
Azure/azure-content-zhtw,40,40,2033
Azure/azure-content-zhtw-pr,533,533,2073
Azure/azure-crossplat-devops,26,26,134
Azure/azure-ctest,1,1,44
Azure/azure-data-lake-store-java,4,1,7
Azure/azure-data-lake-store-java-pr,1,1,118
Azure/azure-data-lake-store-java-tools,2,2,35
Azure/azure-data-lake-store-python,158,90,627
Azure/azure-devops-utils,36,35,101
Azure/azure-devtestlab,227,197,840
Azure/azure-devtestlabtest,3,3,348
Azure/azure-diagnostics-tools,73,32,123
Azure/azure-docker-extension,127,59,184
Azure/azure-docker4azureoms,1,1,144
Azure/azure-dockerdatacenter,2,0,498
Azure/azure-docs-cli-getstarted,24,24,66
Azure/azure-docs-cli-python,350,346,1916
Azure/azure-docs-cli-python-samples,132,132,353
Azure/azure-docs-cli-xplat,1,1,4
Azure/azure-docs-misc,39,39,135
Azure/azure-docs-powershell,303,302,799
Azure/azure-docs-powershell-aip,96,96,225
Azure/azure-docs-powershell-azuread,81,73,498
Azure/azure-docs-powershell-elasticdb,16,16,44
Azure/azure-docs-powershell-samples,48,48,112
Azure/azure-docs-powershell-servicefabric,332,332,697
Azure/azure-docs-ref,0,0,2
Azure/azure-docs-rest-apis,730,728,3133
Azure/azure-docs-sdk-dotnet,155,155,859
Azure/azure-docs-sdk-java,126,126,729
Azure/azure-docs-sdk-node,0,0,23
Azure/azure-documentdb-chakracore,0,0,1117
Azure/azure-documentdb-datamigrationtool,23,6,29
Azure/azure-documentdb-dotnet,256,94,425
Azure/azure-documentdb-emulator-docker,1,1,11
Azure/azure-documentdb-graphdb,0,0,269
Azure/azure-documentdb-hadoop,9,5,38
Azure/azure-documentdb-java,72,53,136
Azure/azure-documentdb-js,21,15,57
Azure/azure-documentdb-js-server,13,4,35
Azure/azure-documentdb-node,191,120,411
Azure/azure-documentdb-node-q,12,8,30
Azure/azure-documentdb-python,92,67,200
Azure/azure-documentdb-rxjava,1,1,7
Azure/azure-documentdb-spark,31,14,72
Azure/azure-documentdb-titan,0,0,2
Azure/azure-email-orchestrator,150,152,673
Azure/azure-email-orchestrator-loc,1,1,3
Azure/azure-emails,58,58,331
Azure/azure-emails-loc,9,9,53
Azure/azure-event-hubs,315,185,1301
Azure/azure-event-hubs-c,19,7,146
Azure/azure-event-hubs-dotnet,161,115,461
Azure/azure-event-hubs-java,107,53,477
Azure/azure-event-hubs-node,25,4,118
Azure/azure-extensions-cli,10,7,56
Azure/azure-frontdoor-private,32,29,809
Azure/azure-function-java-host,0,0,4
Azure/azure-functions-cli,134,8,117
Azure/azure-functions-nodejs-worker,1,1,6
Azure/azure-functions-pack,23,6,40
Azure/azure-functions-performance-test,47,18,152
Azure/azure-functions-training,3,3,12
Azure/azure-functions-vs-build-sdk,39,10,78
Azure/azure-gallery,934,922,2669
Azure/azure-github-organization,3726,1023,2874
Azure/azure-hpc,7,0,33
Azure/azure-image-factory,219,219,898
Azure/azure-insights-schemas,0,0,5
Azure/azure-iot-arduino,51,14,107
Azure/azure-iot-arduino-protocol-http,1,0,3
Azure/azure-iot-arduino-protocol-mqtt,7,2,5
Azure/azure-iot-arduino-utility,1,1,5
Azure/azure-iot-connected-factory,5,3,29
Azure/azure-iot-dashboard,49,49,176
Azure/azure-iot-device-auth,0,0,2361
Azure/azure-iot-device-catalog,0,0,113
Azure/azure-iot-device-ecosystem,88,86,226
Azure/azure-iot-device-management,175,170,617
Azure/azure-extension-helpers,0,0,1
Azure/azure-iot-diagnostics,2,2,89
Azure/azure-iot-dm-client-sdk,0,0,12
Azure/azure-iot-get-started,1,1,28
Azure/azure-iot-hub-vs-cs,15,2,135
Azure/azure-iot-library,46,46,220
Azure/azure-iot-pcs-component-device-simulation,0,0,1
Azure/azure-iot-pcs-component-template,0,0,1
Azure/azure-iot-pcs-dev-tools,0,0,3
Azure/azure-iot-pcs-poc,17,1,211
Azure/azure-iot-pcs-remote-monitoring-dotnet,1,0,10
Azure/azure-iot-pcs-remote-monitoring-java,1,0,11
Azure/azure-iot-pcs-remote-monitoring-webui,0,0,3
Azure/azure-iot-pcs-team,5,0,3
Azure/azure-iot-predictive-maintenance,39,34,223
Azure/azure-iot-protocol-gateway,91,54,132
Azure/azure-iot-remote-monitoring,424,320,1979
Azure/azure-iot-remote-monitoring-ericsson,0,0,815
Azure/azure-iot-sdk-c,133,28,2470
Azure/azure-iot-sdk-c-saas,0,0,2365
Azure/azure-iot-sdk-csharp,104,21,821
Azure/azure-hadoop-provisioning-scripts,0,0,1
Azure/azure-iot-sdk-csharp-edge,0,0,782
Azure/azure-iot-connected-devices,0,0,2
Azure/azure-iot-sdk-java,94,17,493
Azure/azure-iot-sdk-javawrapper,1,1,49
Azure/azure-iot-sdk-node,40,9,700
Azure/azure-iot-hub-nodered-nodes,0,0,1
Azure/azure-iot-sdk-python,30,7,155
Azure/azure-iot-sdks,418,410,4427
Azure/azure-iot-pcs-remote-monitoring-dotnet-tmp,0,0,1
Azure/azure-iot-sdks-internal,14,13,3423
Azure/azure-iot-sdks-preview,13,6,3360
Azure/azure-iot-services,0,0,67
Azure/azure-iot-simulation,8,9,263
Azure/azure-iot-solution,58,41,1631
Azure/azure-iot-suite-sdks,59,54,3444
Azure/azure-iot-ztp-client,6,6,25
Azure/azure-keyvault-java,4,3,68
Azure/azure-kubernetes-visualizer,9,7,8
Azure/azure-linux-automation,205,201,1405
Azure/azure-linux-extensions,379,239,2516
Azure/azure-linux-provisioning-agent,9,9,14
Azure/azure-macro-utils-c,0,0,8
Azure/azure-managedapp-samples,0,1,16
Azure/azure-marketplace,156,16,241
Azure/azure-media-player-extensions,0,0,1
Azure/azure-media-player-framework,5,0,21
Azure/azure-media-services-samples,26,24,76
Azure/azure-microservice-autoscale,0,0,3
Azure/azure-ml-api-sdk-python,18,19,119
Azure/azure-mobile-accelerators-pr,100,83,359
Azure/azure-mobile-apps,46,3,11
Azure/azure-mobile-apps-android-client,95,38,500
Azure/azure-mobile-apps-cordova-client,48,17,70
Azure/azure-mobile-apps-ios-client,137,64,585
Azure/azure-mobile-apps-js-client,261,95,521
Azure/azure-mobile-apps-net-client,321,141,1061
Azure/azure-mobile-apps-net-files-client,92,21,93
Azure/azure-mobile-apps-net-files-server,21,6,29
Azure/azure-mobile-apps-net-server,218,79,274
Azure/azure-mobile-apps-node,541,239,1221
Azure/azure-mobile-apps-node-compatibility,4,1,70
Azure/azure-mobile-apps-node-files,20,8,36
Azure/azure-mobile-apps-quickstarts,96,57,591
Azure/azure-mobile-engagement-app-android,8,6,13
Azure/azure-mobile-engagement-app-ios,6,5,14
Azure/azure-mobile-engagement-app-windows,3,3,12
Azure/azure-mobile-engagement-capptain-cordova,5,5,12
Azure/azure-mobile-engagement-cordova,54,28,92
Azure/azure-mobile-engagement-samples,14,11,41
Azure/azure-mobile-engagement-unity,10,7,24
Azure/azure-mobile-services,578,578,2711
Azure/azure-linux-utils,0,0,3
Azure/azure-mobile-services-cordova,32,13,27
Azure/azure-mobile-services-node,2,2,6
Azure/azure-mobile-services-pr,455,141,2326
Azure/azure-mobile-services-quickstarts,97,89,405
Azure/azure-mobile-services-recipes,8,7,17
Azure/azure-mobile-services-resourcebroker,9,7,41
Azure/azure-mobile-services-test,125,122,331
Azure/azure-mobile-services-test-pr,1,1,211
Azure/azure-mobile-services-xamarin-auth,2,2,191
Azure/azure-myappservice,12,0,13
Azure/azure-mysql,0,0,4
Azure/azure-node-essentials,21,10,36
Azure/azure-notificationhubs,33,14,71
Azure/azure-notificationhubs-java-backend,25,12,76
Azure/azure-notificationhubs-samples,46,34,142
Azure/azure-odata-sql-js,7,5,24
Azure/azure-ouc-web,0,0,4
Azure/azure-postgresql,0,0,4
Azure/azure-powershell,3935,2440,17359
Azure/azure-powershell-pr,250,247,12987
Azure/azure-python-devtools,0,0,3
Azure/azure-python-siteextensions,12,1,19
Azure/azure-query-js,19,12,70
Azure/azure-quickstart-templates,3438,2933,16798
Azure/azure-relay,20,2,13
Azure/azure-relay-dotnet,54,45,174
Azure/azure-relay-node,12,7,36
Azure/azure-resource-manager-rpc,42,6,111
Azure/azure-resource-manager-schemas,316,237,883
Azure/azure-resource-provider-sdk,70,34,226
Azure/azure-resource-provider-sdk-docs,4,3,69
Azure/azure-rest-api-specs,1215,923,4115
Azure/azure-rest-api-specs-pr,71,68,2240
Azure/azure-rest-api-specs-pr-adf,0,0,972
Azure/azure-ruby-asm-core,37,27,64
Azure/azure-sdk-for-android,20,20,2440
Azure/azure-sdk-for-dotnet-samples,2,2,9
Azure/azure-sdk-for-go,618,332,1215
Azure/azure-sdk-for-go-asm,1,1,145
Azure/azure-sdk-for-java,1649,926,6671
Azure/azure-sdk-for-java-pr,1109,556,4664
Azure/azure-sdk-for-java-samples,13,8,28
Azure/azure-sdk-for-media-services,178,144,760
Azure/azure-sdk-for-media-services-extensions,40,26,121
Azure/azure-sdk-for-net,3195,2514,11136
Azure/azure-sdk-for-net-installer,52,49,180
Azure/azure-sdk-for-net-pr,732,510,2692
Azure/azure-sdk-for-node,2160,1241,4900
Azure/azure-sdk-for-node-pr,114,114,3860
Azure/azure-sdk-for-media-services-node,0,0,1
Azure/azure-sdk-for-php,925,382,1907
Azure/azure-sdk-for-php-samples,10,7,17
Azure/azure-sdk-for-python,1165,696,2433
Azure/azure-sdk-for-python-pr,53,42,2284
Azure/azure-sdk-for-ruby,776,519,2045
Azure/azure-sdk-ruby,40,34,53
Azure/azure-sdk-tools,1350,1350,14851
Azure/azure-sdk-tools-samples,80,40,222
Azure/azure-service-bus,23,1,14
Azure/azure-service-bus-dotnet,153,76,509
Azure/azure-service-bus-java,53,20,341
Azure/azure-sql-database-samples,12,10,258
Azure/azure-storage-android,51,29,91
Azure/azure-storage-cpp,124,77,189
Azure/azure-storage-go,52,33,287
Azure/azure-storage-ios,57,30,74
Azure/azure-storage-java,153,65,186
Azure/azure-storage-net,451,148,410
Azure/azure-storage-net-data-movement,75,32,144
Azure/azure-storage-net-premium-table-preview,1,1,365
Azure/azure-storage-node,306,107,327
Azure/azure-storage-php,82,43,197
Azure/azure-storage-python,296,159,329
Azure/azure-storage-ruby,86,45,139
Azure/azure-store-linkchecker,2,2,17
Azure/azure-store-pipeline,0,0,5
Azure/azure-store-sdk-pr,234,2,775
Azure/azure-store-tools,129,9,571
Azure/azure-stream-analytics,24,13,93
Azure/azure-uamqp-c,110,81,765
Azure/azure-umqtt-c,9,6,402
Azure/azure-utpm-c,0,0,3
Azure/azure-vm-scripts,1,0,4
Azure/azure-vs-tooling,1,1,3
Azure/azure-vs-tools-extensions-pr,3,3,10
Azure/azure-webjobs-quickstart,1,1,5
Azure/azure-webjobs-sdk,1140,443,1694
Azure/azure-webjobs-sdk-dashboard-tests,26,18,44
Azure/azure-webjobs-sdk-extensions,226,118,501
Azure/azure-webjobs-sdk-pr,1,1,6
Azure/azure-webjobs-sdk-samples,10,7,27
Azure/azure-webjobs-sdk-script,1499,564,1715
Azure/azure-sdk-tools-xplat-samples,1,1,3
Azure/azure-webjobs-sdk-script-pr,40,0,2
Azure/azure-webjobs-sdk-script-samples,2,0,13
Azure/azure-webjobs-sdk-templates,448,272,658
Azure/azure-service-bus-node,0,0,1
Azure/azure-servicefabric-java,0,0,1
Azure/azure-websites-java-remote-debugging,0,0,14
Azure/azure-websites-security,4,2,64
Azure/azure-xplat-arm-tooling,11,9,30
Azure/azure-xplat-cli,3581,1796,12044
Azure/azure-xplat-cli-pr,220,220,7212
Azure/azure-support-scripts,1,1,5
Azure/azure-zabbix-templates,0,0,22
Azure/azure.github.io,48,41,123
Azure/azure_sdk_ci_tools,22,12,80
Azure/azuredocker-ddcee,0,0,6
Azure/azurefile-dockervolumedriver,88,30,105
Azure/azureiot-cortana,5,5,156
Azure/azureml-scaleout,2,1,13
Azure/azureservicefabricchina,0,0,58
Azure/azurestack-solutionvalidation,1,0,2
Azure/batch-jenkins,10,10,35
Azure/batch-matlab-mdcs-scheduler,2,2,5
Azure/batch-powershell-pr,0,0,8129
Azure/batch-rest-api-specs-pr,6,6,1698
Azure/batch-sdk-for-net-pr,68,67,6794
Azure/batch-sdk-for-node-pr,16,16,3835
Azure/batch-shipyard,81,20,379
Azure/batch-xplat-cli-pr,76,76,9758
Azure/blobporter,52,35,114
Azure/blobxfer,33,1,18
Azure/blog-mrs-spark-samples,1,1,10
Azure/boilerplate-azurefunctions,8,6,39
Azure/bot-education,9,9,153
Azure/build-pre-day-azure-iot-hackathon,0,0,3
Azure/businessplatform,47,47,151
Azure/businessplatform-loc,7,7,23
Azure/ci-signing,108,107,902
Azure/classic-iaas-resourcemanager-migration,36,26,296
Azure/connectthedots,261,86,857
Azure/cookiecutter-azuresdk-pypackage,0,0,7
Azure/cortana-intelligence-call-center-solution,1,1,39
Azure/cortana-intelligence-churn-prediction-solution,1,0,78
Azure/cortana-intelligence-dw-advanced-hybrid-analytics,1,1,91
Azure/cortana-intelligence-energy-demand-forecasting,29,29,98
Azure/cortana-intelligence-energy-supply-optimization,0,0,13
Azure/cortana-intelligence-inventory-optimization,0,0,3
Azure/cortana-intelligence-personalization-data-science-playbook,0,0,79
Azure/cortana-intelligence-personalized-offers,3,1,46
Azure/cortana-intelligence-personalized-offers-retail,1,0,4
Azure/cortana-intelligence-population-health-management,1,0,94
Azure/cortana-intelligence-predictive-maintenance-aerospace,0,0,17
Azure/cortana-intelligence-price-optimization,3,0,137
Azure/cortana-intelligence-product-detection-from-images,2,0,43
Azure/cortana-intelligence-quality-assurance,6,4,291
Azure/cortana-intelligence-readmissionprediction,1,1,57
Azure/cortana-intelligence-resource-optimization,0,0,12
Azure/cortana-intelligence-resume-matching,0,0,62
Azure/cortana-intelligence-tank-level-forecasting,0,0,7
Azure/cortana-intelligence-tank-level-forecasting-staging,10,7,177
Azure/creds,3,3,32
Azure/custmod,2,2,22
Azure/custom-script-extension-linux,94,59,155
Azure/data-braid,0,0,16
Azure/deco,242,242,962
Azure/device-discovery-cli,20,19,49
Azure/device-simulation-dotnet,0,0,7
Azure/device-simulation-java,0,0,5
Azure/diagnostics-correlation,4,1,14
Azure/diagnostics-eventflow,83,51,660
Azure/distributed_cntk,0,0,14
Azure/doAzureParallel,18,14,86
Azure/documentdb-for-mongodb-samples,0,0,3
Azure/dps-web-experience-sample,8,8,33
Azure/dpush,0,0,11
Azure/draft,50,25,859
Azure/durabletask,88,57,328
Azure/elastic-db-tools,152,69,209
Azure/envconf,17,17,50
Azure/etlorchestration-cortana-intelligence-preconfigured-solution,2,1,43
Azure/fast_retraining,17,4,20
Azure/finance-analytics,0,0,1
Azure/finance-analytics-pr,0,0,22
Azure/flow,154,154,451
Azure/flow-content-cscz-pr,6,6,75
Azure/flow-content-dadk-pr,6,6,68
Azure/flow-content-dede-pr,6,6,74
Azure/flow-content-eses-pr,6,6,73
Azure/flow-content-frfr-pr,6,6,72
Azure/flow-content-handoff-pr,0,0,2151
Azure/flow-content-huhu-pr,5,5,67
Azure/flow-content-itit-pr,5,5,69
Azure/flow-content-jajp-pr,5,5,77
Azure/flow-content-kokr-pr,3,3,73
Azure/flow-content-nlnl-pr,5,5,66
Azure/flow-content-plpl-pr,5,5,68
Azure/flow-content-pr,253,252,877
Azure/flow-content-ptbr-pr,3,3,65
Azure/flow-content-ptpt-pr,5,5,68
Azure/flow-content-ruru-pr,7,7,75
Azure/flow-content-svse-pr,5,5,66
Azure/flow-content-trtr-pr,5,5,67
Azure/flow-content-zhcn-pr,5,5,58
Azure/flow-content-zhtw-pr,5,5,83
Azure/flow-loc,34,34,117
Azure/fluentd-plugin-mdsd,28,25,143
Azure/functionschallenge,28,0,1
Azure/functionschallenge-src,0,0,124
Azure/generator-az-iot-gw-module,0,0,18
Azure/generator-azure-node,3,3,12
Azure/geotri-origin,0,0,9
Azure/go-ansiterm,20,15,38
Azure/go-autorest,141,112,335
Azure/go-ntlmssp,9,5,17
Azure/go-pkcs12,28,18,53
Azure/group_concat_sql_server,0,0,2
Azure/gulp-common,130,130,556
Azure/hadoop-azure-data-lake-pr,0,0,466
Azure/hadoop-azure-data-lake-tests-pr,0,0,29
Azure/hbase-utils,2,2,49
Azure/hdinsight-livy,4,4,51
Azure/hdinsight-phoenix-sharp,14,2,32
Azure/hyak-common,53,53,195
Azure/hydra,1059,996,3935
Azure/hydra-specs-pr,1384,1367,9412
Azure/iisnode,39,22,431
Azure/iot-edge,252,113,1102
Azure/cortana-intelligence-tank-level-forecast,0,0,10
