org,repo,datalake,github
Microsoft,core,179,178
Microsoft,iCMS_WDG_Pilot_II_Prod_kk-KZ,357,363
Microsoft,iCMS_WDG_Pilot_II_Prod_lo-LA,356,362
Microsoft,iCMS_WDG_Pilot_II_Prod_sr-Latn-RS,1092,1099
Microsoft,iCMS_WDG_Pilot_II_Prod_ta-IN,355,361
Microsoft,iCMS_WDG_Pilot_II_Prod_tr-TR,1106,1113
Microsoft,iot-adk-addonkit,95,95
Microsoft,edx-platform,40215,39867
Microsoft,PowerBI-visuals-bankingForTheBlind,1,1
Microsoft,Typedoc-Webpack-Plugin,36,37
Microsoft,ops-templating-docs,27,26
Microsoft,Cognitive-LUIS-Python,14,14
Microsoft,HalcyonTemplate,13,13
Microsoft,Techcon_dogfooding,13,13
Microsoft,Techcon_dogfooding_zh-CN,10,0
Microsoft,vsts-expressv2,403,381
Microsoft,Azure-HDInsight-Tool-IntelliJ,2,2
Microsoft,DevSkim-Rules,7,0
Microsoft,deprecated-pxt-sample-built,1,1
Microsoft,krabsetw,54,49
Microsoft,Loop-Provider-Location,4,4
Microsoft,BikeSharing360_CognitiveServicesKioskApp,9,9
Microsoft,XboxAvatarMayaTools,2,3
Microsoft,ELLView,62,62
Microsoft,mobile-center-react-native-app,3,0
Microsoft,wordpress-sway-pages,2,2
Microsoft,homebrew-mssql-preview,6,7
Microsoft,mobile-center-app-react-native,16,17
Microsoft,pxt-sparkfun-built,17,26
Microsoft,serilog-utilities-concurrent-correlator,104,109
Microsoft,BikeSharing360_Productivity,6,6
Microsoft,clarity-tools,3,3
Microsoft,threat-modeling-templates,12,16
Microsoft,AzureIoTDeveloperKit,447,258
Microsoft,node-diagnostic-channel,27,67
Microsoft,Cognitive-Labs-Documentation,58,62
Microsoft,clarity-js,14,8
Microsoft,uwp-appsample-test,3,0
Microsoft,Windows-appsample-annotated-audio,9,0
Microsoft,real-time-blend-demo,45,45
Microsoft,Android-LensRocket,37,37
Microsoft,recorder,10,10
Microsoft,TestEasy,8,8
Microsoft,js-rbroker-framework,41,41
Microsoft,AppInsights-EventHubMonitor,87,87
Microsoft,ms-open-source-hub-private,1140,0
Microsoft,AppInsights-iOS-DemoApps,103,103
Microsoft,AccCheckerExtensionForVS,7,6
Microsoft,FX11,92,83
Microsoft,mwt-ds-explore-java,57,55
Microsoft,vsts-node-api,194,136
Microsoft,cordova-docs-private,1808,1808
Microsoft,vsts-task-lib,477,379
Microsoft,deployrUtils,47,47
Microsoft,GSL,654,418
Microsoft,Microsoft-Cloud-Services-for-Android,24,24
Microsoft,TouchDevelop-backend,702,705
Microsoft,VSSDK-Extensibility-Templates,30,30
Microsoft,userland,486,486
Microsoft,vscode-typescript,6,6
Microsoft,ospo-jobs,367,207
Microsoft,clouddriver,5127,5049
Microsoft,pal,261,225
Microsoft,CNTK,14061,13824
Microsoft,ux_guidelines_ko-kr,1,0
Microsoft,colinmarc-hdfs,255,255
Microsoft,ace,204,201
Microsoft,VBA-content_ko-kr,3,3
Microsoft,Angara.Chart,34,25
Microsoft,GarageBadgeScan,6,6
Microsoft,vscode-extension-telemetry,33,31
Microsoft,RTVS-docs,305,0
Microsoft,CE-CSI-docs,1020,997
Microsoft,MSR-SocialPlus-Java-API-Library,33,33
Microsoft,BotBuilder,2262,1943
Microsoft,pxt-microbit,3144,2899
Microsoft,vscode-tips-and-tricks,119,121
Microsoft,knockout-schema,1,0
Microsoft,PowerBI-JQuery,15,15
Microsoft,ionic-typescript-tabs,17,9
Microsoft,Cluster-Partition-Rebalancer-For-Kafka,8,8
Microsoft,fastlane-vsts-extension,8,8
Microsoft,azure-sql-security-sample,18,20
Microsoft,Cognitive-Samples-IntelligentKiosk,90,96
Microsoft,vscode-node-debug2,338,375
Microsoft,http-post-message,61,61
Microsoft,StaticAnalysisToolsFeed,2,2
Microsoft,iCMS_WDG_Pilot_II_Prod_ca-ES,360,366
Microsoft,iCMS_WDG_Pilot_II_Prod_de-DE,1123,1130
Microsoft,iCMS_WDG_Pilot_II_Prod_en-IE,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_en-SG,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_es-CL,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_is-IS,361,367
Microsoft,iCMS_WDG_Pilot_II_Prod_pt-PT,1106,1113
Microsoft,DocsScratch,1,0
Microsoft,deployr-rserve-java-client,4,4
Microsoft,Imagine_forest-firefighter,1,0
Microsoft,Cacheu,26,26
Microsoft,dynamics-365-operations,1,1
Microsoft,ospo-mail,144,86
Microsoft,IIS.Administration,172,205
Microsoft,ocs-test-repo,1,1
Microsoft,SDLAnalyze,2,2
Microsoft,uBit_MLX90614,5,5
Microsoft,Audience-Polling,2,2
Microsoft,Audience-Polling-App,7,7
Microsoft,Build-Mobile-App-with-Chat,7,7
Microsoft,Get-ExchangeBuildNumber,14,16
Microsoft,Athlete,40,40
Microsoft,Techcon_dogfooding_zh-TW,13,0
Microsoft,Techcon_dogfooding2_zh-TW,2,0
Microsoft,vcpkg,2721,2722
Microsoft,pxt-monaco-typescript,68,71
Microsoft,vs-threading,1752,1771
Microsoft,PowerBI-visuals-ForceGraph,33,31
Microsoft,ospo-jobs-data,5,2
Microsoft,PiSoccerBot,0,0
Microsoft,BotBuilder-CognitiveServices,104,82
Microsoft,sccm-docs-powershell,226,212
Microsoft,PowerBI-visuals-Tornado,26,24
Microsoft,LoopBox-Portal,72,73
Microsoft,LoopBox-InputAdapter-Alexa,0,0
Microsoft,powerbi-visuals-chord,33,23
Microsoft,Cognitive-SpeakerRecognition-JavaScript,1,1
Microsoft,uf2,23,29
Microsoft,GitHubTelemetryParsor,8,8
Microsoft,vango,6,6
Microsoft,environment-configuration-resolver-node,10,10
Microsoft,painless-config-resolver,39,26
Microsoft,xbox-live-powershell-module,18,7
Microsoft,powerbi-visuals-flywheel,33,1
Microsoft,MSR-EmbeddedSocial-Swift-API-Library,5,5
Microsoft,MTCSVCHealthAnalyticsDemos,32,32
Microsoft,swagger-fluent-intergen,19,26
Microsoft,ReadmissionsDemo,5,5
Microsoft,OpenT2T-private,63,54
Microsoft,sql-xplat-cli,249,0
Microsoft,1ESDemo,3,3
Microsoft,webpack-loaders,166,168
Microsoft,BLIS-SDK,99,125
Microsoft,esp8266-mbed-os5,5,5
Microsoft,Sonos-Service,0,0
Microsoft,SCXcore-kits,1,6
Microsoft,XamlBehaviorsWpf,0,3
Microsoft,XamlUiBasics-Sample,64,156
Microsoft,OneAuth,129,20
Microsoft,AMLWorkshop,0,26
Microsoft,OneAuth-Eng-Test,0,3
Microsoft,pxt-bluedot,1,8
Microsoft,json-document-transforms,43,43
Microsoft,TypeScript-Vue-Starter,7,5
Microsoft,nfc-ndef-tag-reader,7,7
Microsoft,bubble-level-wp,7,7
Microsoft,native-filter-demo,13,13
Microsoft,opencv_contrib,123,123
Microsoft,RoslynClrHeapAllocationAnalyzer,59,59
Microsoft,dotnetfoundation.github.io,11,11
Microsoft,ApplicationInsights-Python,112,77
Microsoft,o365tosplunkdataimportapp,18,15
Microsoft,ApplicationInsights-Java,952,0
Microsoft,vsts-tasks,10367,6305
Microsoft,poshtools-msft,190,190
Microsoft,moodle-assignsubmission_onenote,74,70
Microsoft,SimpleSteps,2,2
Microsoft,prepose,30,30
Microsoft,java-example-rbroker-data-io,3,3
Microsoft,TypeScript-Sublime-Plugin-Tests,45,44
Microsoft,taco-team-build,122,117
Microsoft,nodejstools-msft,264,14
Microsoft,unittest-cpp,157,154
Microsoft,Azure-Services-Explorer,9,9
Microsoft,Ironclad,113,113
Microsoft,deep-space,8,8
Microsoft,vscode-MDTools,36,0
Microsoft,shelljs,337,337
Microsoft,run-in-terminal,8,8
Microsoft,HackBox,649,643
Microsoft,cpp-packages,846,846
Microsoft,Imagine_block-knock,14,14
Microsoft,DMTK,76,43
Microsoft,hiredis,413,413
Microsoft,oauth2-useragent,336,336
Microsoft,vscode-loader,59,60
Microsoft,fonts,19,19
Microsoft,ChakraCoreDoNotUse2,35,35
Microsoft,node-native-keymap,62,75
Microsoft,Windows-universal-labs,2,2
Microsoft,GarageData,2,2
Microsoft,GarageDataJob-AppInsights,2,2
Microsoft,ProjectOxford-MimicsAlarm,1,1
Microsoft,iCMSTest-Stage_ja-JP,1130,1130
Microsoft,vsts-tomcat,99,99
Microsoft,types-publisher,565,568
Microsoft,painless-config,17,17
Microsoft,moonshine,63,63
Microsoft,moonshine-monaco,28,28
Microsoft,dotnet-reliability,406,394
Microsoft,Imagine_planetary-pool,4,4
Microsoft,Office365APIEditor,51,55
Microsoft,clr-samples,14,13
Microsoft,multiverso-experiment,22,22
Microsoft,xblock-officevideo,12,12
Microsoft,AzureUsageAndBillingPortal,80,59
Microsoft,EventHubData,13,13
Microsoft,code-push-operations,37,18
Microsoft,springfield-sdk-samples,17,9
Microsoft,AzureNotebookSamples,9,9
Microsoft,DUCK,645,647
Microsoft,Cognitive-Emotion-Python,15,8
Microsoft,Cognitive-Face-Python,74,21
Microsoft,checkedc-llvm,138058,138054
Microsoft,SCXcm,4535,4498
Microsoft,deployr-maven,17,17
Microsoft,Docs-Experience-Guide,7,7
Microsoft,iCMS_WDG_Pilot_II_Prod_de-AT,1,1
Microsoft,iCMS_WDG_Pilot_II_Prod_es-ES,1134,1141
Microsoft,iCMS_WDG_Pilot_II_Prod_es-MX,359,365
Microsoft,iCMS_WDG_Pilot_II_Prod_kn-IN,357,363
Microsoft,iCMS_WDG_Pilot_II_Prod_pt-BR,1109,1116
Microsoft,Imagine_solar-system-viewer,2,2
Microsoft,sqlite-tracer,41,40
Microsoft,ionic-azure-conference-app,692,691
Microsoft,RecordTypes-CSharp,24,24
Microsoft,OnboardingGuidance,1,1
Microsoft,techcasestudies-private,5260,785
Microsoft,Cognitive-Speech-STT,1,1
Microsoft,iot-samples,80,83
Microsoft,Techcon_dogfooding_es-ES,9,0
Microsoft,mobile-center-sdk-dotnet,1336,1244
Microsoft,u-boot-solidrun,21849,21849
Microsoft,deprecated-pxt-microbit-electron,33,0
Microsoft,templates.vs.com.vscomuhf,24,25
Microsoft,aspnet-docker,20,11
Microsoft,PowerBI-visuals-corrplot,9,9
Microsoft,PowerBI-visuals-assorules,7,7
Microsoft,clarity-server,100,36
Microsoft,ef-conceptual-docs-temp,0,0
Microsoft,LoopBox-OutputAdapter-Sonos,1,1
Microsoft,r-server-campaign-optimization,73,63
Microsoft,angular2-slickgrid,54,34
Microsoft,sp-dev-docs.fr_fr,12,17
Microsoft,OMS-Auditd-Plugin,12,13
Microsoft,cpp-docs,775,1005
Microsoft,Dynamics-AX2012-ALM,0,0
Microsoft,windows-developer-blog-samples,21,16
Microsoft,BotFramework-FeatureBot,1,1
Microsoft,WebRTC-universal-samples,9,9
Microsoft,office-ui-fabric,0,0
Microsoft,android-company-portal-helper-bot,0,0
Microsoft,BikeSharing360_SalesEnablementDemos,0,0
Microsoft,L4,33,28
Microsoft,vsts-ibm-integration-bus-extension,8,11
Microsoft,GitStatusCache.NET,10,0
Microsoft,spwfsa01-mbed-os5,5,5
Microsoft,Windows-appsample-get-started-mg2d,1,1
Microsoft,BaselineManagement,4,29
Microsoft,sqldev,382,573
Microsoft,reactxp,98,199
Microsoft,vsts-cd-manager,12,32
Microsoft,pxt-bluetooth-temperature-sensor,0,18
Microsoft,BuildCast,3,3
Microsoft,diner-wp,10,10
Microsoft,azure-activedirectory-jwt-token-handler-for-dotnet,42,39
Microsoft,msphpsql,1111,551
Microsoft,cordova-plugin-indexedDB,25,15
Microsoft,X-Mem,220,217
Microsoft,TypeScript-wiki,1239,1282
Microsoft,dotnet-rbroker-framework,16,15
Microsoft,azure-activedirectory-interactive-auth-library-for-java,18,18
Microsoft,Windows-universal-samples,380,111
Microsoft,Windows-driver-samples,151,133
Microsoft,silicon-framework,237,236
Microsoft,optee_os,597,0
Microsoft,Code-Hunt,5,5
Microsoft,TypeScript-Site,83,82
Microsoft,cordova-docs,1864,1850
Microsoft,DXUT,106,106
Microsoft,DiagnosticBus,89,0
Microsoft,rDSN,3137,3127
Microsoft,VSProjectSystem,392,342
Microsoft,Win2D-Samples,50,50
Microsoft,machine,1162,1162
Microsoft,winsdkfb,359,315
Microsoft,cordova-samples-private,30,30
Microsoft,DataCentricCodeGenerator,1,1
Microsoft,openpublishing-test,519,316
Microsoft,CSharpSpark,34,33
Microsoft,vso-httpclient-java,47,35
Microsoft,mattercenter,1791,538
Microsoft,java-vm-creation-shortcut,1,1
Microsoft,ux_guidelines_fr-fr,8,0
Microsoft,customer-scripts,12,10
Microsoft,iot-devices,1,1
Microsoft,azure-slave-plugin,107,107
Microsoft,MEvent,6,6
Microsoft,IntuneDocs,9099,9091
Microsoft,Angara,42,42
Microsoft,volt,0,0
Microsoft,open-tools-new-hire-guide,62,62
Microsoft,team-explorer-everywhere,427,393
Microsoft,checkedc,458,206
Microsoft,vscode-react-sample,42,43
Microsoft,WindowsAzureToolkitForEclipseWithJava,51,50
Microsoft,Loop-Android-SDK-Samples,10,10
Microsoft,SimpleStubs,51,49
Microsoft,Loop-Sample-TestUser-IOS,13,3
Microsoft,docsmsftblog-content,88,88
Microsoft,Cognitive-LinguisticAnalysis-Windows,14,14
Microsoft,monaco-languages,81,75
Microsoft,Loop-iOS-SDK,109,108
Microsoft,mobile-center-sdk-ios,2545,2360
Microsoft,core-docs-samples-ci,63,62
Microsoft,iCMS_WDG_Pilot_II_Prod_ar-SA,1108,1115
Microsoft,iCMS_WDG_Pilot_II_Prod_cs-CZ,1093,1100
Microsoft,iCMS_WDG_Pilot_II_Prod_hi-IN,357,363
Microsoft,iCMS_WDG_Pilot_II_Prod_hr-HR,1095,1102
Microsoft,iCMS_WDG_Pilot_II_Prod_id-ID,355,361
Microsoft,iCMS_WDG_Pilot_II_Prod_ms-MY,351,357
Microsoft,PowerBI-visuals-wysiwyg,25,25
Microsoft,iCMS_WDG_Pilot_II_Prod_uz-Latn-UZ,353,359
Microsoft,backbone-virtualized-listview,179,180
Microsoft,LightGBM_dev,567,688
Microsoft,vscode-js-atom-grammar,11,11
Microsoft,aspnet-api-versioning,137,77
Microsoft,extension-manifest-editor,25,23
Microsoft,companion-device-framework,15,12
Microsoft,satcheljs-react-devtools,9,9
Microsoft,optest,81,25
Microsoft,csi-custom-validation-rules,105,95
Microsoft,Burrow,116,0
Microsoft,gulp-core-build-typescript,158,0
Microsoft,ICMSE2ETest_zh-CN,263,352
Microsoft,Techcon_dogfooding2_fr-FR,2,0
Microsoft,templates.msdn.partnercenter,534,534
Microsoft,nvs,29,0
Microsoft,PowerBI-visuals-RadarChart,55,41
Microsoft,PowerBI-visuals-forcasting-exp,14,14
Microsoft,vscode-tools,34,41
Microsoft,LoopBox-InputAdapter-Slack,35,35
Microsoft,ospo-metrics-service,12,12
Microsoft,peek,28,26
Microsoft,VSCode-KustoClient,3,3
Microsoft,BotFramework-Emulator,452,438
Microsoft,powerbi-visuals-utils-testutils,30,18
Microsoft,YARN-GPU,9041,9041
Microsoft,powerbi-visuals-histogram,22,22
Microsoft,BotBuilder-ToyBox,3,3
Microsoft,RadialController,4,4
Microsoft,MTCMRSWorkshop,80,80
Microsoft,pxt-adafruit,795,772
Microsoft,ssms-visualstudio-addin,11,11
Microsoft,PowerBI-visuals-History,978,972
Microsoft,dpm2012r2wap,5,5
Microsoft,mxchip-sdk,40,36
Microsoft,hiera-eyaml-keyvault,0,0
Microsoft,Azure_OSS_DevOps,0,0
Microsoft,ALMVM-2017,72,72
Microsoft,TestRepoProvision2,0,0
Microsoft,app-sushi,7,7
Microsoft,CSPARMPricingCalculator,22,21
Microsoft,sql-data-warehouse-samples,12,17
Microsoft,msodbcsql,3,3
Microsoft,xaml-standard,7,5
Microsoft,vscode-azureappservice,0,14
Microsoft,Product-Recommendations,56,94
Microsoft,DataConnectors,14,39
Microsoft,healthvault-dotnetstandard-sdk,101,322
Microsoft,Cognitive-Emotion-DotNetCore,17,18
Microsoft,botframework-scenarios,3,3
Microsoft,sql-ml-tutorials,117,118
Microsoft,TypeScript-React-Native-Starter,5,5
Microsoft,azure-puppet,155,154
Microsoft,steps,49,49
Microsoft,spec-sandbox,6,6
Microsoft,ApplicationInsights-node.js,602,454
Microsoft,QuickInject,36,36
Microsoft,moodle,70750,70750
Microsoft,ApplicationInsights-iOS,1382,1238
Microsoft,moodle-repository_office365,123,119
Microsoft,Vipr,300,278
Microsoft,BingImagePicker-iOS-SDK,2,2
Microsoft,TypeScript-Handbook,2178,1237
Microsoft,TSStyleCop,4,4
Microsoft,compose,1189,0
Microsoft,DirectX-Graphics-Samples,240,210
Microsoft,vscode-languageserver-node,465,436
Microsoft,VisualStudioUninstaller,75,75
Microsoft,ChakraCoreDoNotUse,93,90
Microsoft,vscode-extensionbuilders,523,523
Microsoft,MSBvNext-Staging,10,0
Microsoft,vscode-backspace,32,34
Microsoft,vscode-mock-debug,160,160
Microsoft,vscode-go,1071,0
Microsoft,vscode-hack,7,7
Microsoft,vscode-npm-scripts,104,105
Microsoft,SCXcore,2888,0
Microsoft,nav-mgmt-portal-content,50,32
Microsoft,SyncTasks,53,45
Microsoft,ospo-witness-process,698,619
Microsoft,ospo-witness-extension,1030,736
Microsoft,ospo-witness-cli,27,25
Microsoft,Sway_fr-fr,1,0
Microsoft,Sway_zh-tw,1,0
Microsoft,app-store-vsts-extension,273,250
Microsoft,iCMSTest-Stage,84,84
Microsoft,Windows-task-snippets,24,20
Microsoft,gitdemo,3,3
Microsoft,vsts-veracode,4,4
Microsoft,ghinsights,93,82
Microsoft,BotFramework,47,47
Microsoft,vscode-resharper-keybindings,14,14
Microsoft,Docker-Provider,121,102
Microsoft,VSLinux,6,9
Microsoft,sql-server-samples-private,37,37
Microsoft,FTLBoost_Internal,169,169
Microsoft,node-jsonc-parser,34,36
Microsoft,vsts-extension-build-release-tasks,322,258
Microsoft,wim2img,90,0
Microsoft,Loop-iOS-SDK-Samples,5,5
Microsoft,ChaNa,108,108
Microsoft,mcBV,10,10
Microsoft,vsts-rm-documentation,10,10
Microsoft,WhoisParsers,87,86
Microsoft,PowerBI-visuals,328,272
Microsoft,vscode-css-languageservice,104,122
Microsoft,TCG-log-parser-and-generator,1,1
Microsoft,fsharplu,47,34
Microsoft,Imagine_bee-control,2,2
Microsoft,iCMS_WDG_Pilot_II_Prod_vi-VN,1094,1101
Microsoft,fast-binary-indexed-tree-js,24,24
Microsoft,HandwritingPort,17,17
Microsoft,lagscope,3,3
Microsoft,satcheljs,182,123
Microsoft,vsts-extension-integer-control,75,61
Microsoft,gulp-core-build-karma,56,56
Microsoft,c3p,4,4
Microsoft,AX-Docs-Sandbox,243,229
Microsoft,Microsoft-graph-docs_zh-cn,51,54
Microsoft,PilotKedonov_zh-TW,1,0
Microsoft,iCMS-Dogfood-Demo-2016,3,3
Microsoft,Techcon_test2_de-DE,1,1
Microsoft,Loop-Sample-Drives-Android,4,4
Microsoft,sesopen,4,3
Microsoft,VCSamples,26,32
Microsoft,Windows-appsample-customers-orders-database,7,7
Microsoft,PowerBI-visuals-ChicletSlicer,76,52
Microsoft,vsdocs,2410,2227
Microsoft,pxt-adafruit-circuit-playground,188,168
Microsoft,DiagManager,27,25
Microsoft,pxt-microbit-releases,0,0
Microsoft,ghrequestor,63,59
Microsoft,powerbi-visuals-utils-colorutils,24,22
Microsoft,ExaStore,12,12
Microsoft,hdi-gb-cert,0,0
Microsoft,BikeSharing360_MultiContainer,6,6
Microsoft,sdlanalyze-api,4,4
Microsoft,QPID,18,18
Microsoft,mssql-docker,69,72
Microsoft,malmo-collab,1285,613
Microsoft,keyvault-configuration-resolver-node,12,12
Microsoft,VSE2017-SalesEnablement-Demos,735,745
Microsoft,vsts-dashboards-manager,0,0
Microsoft,BotBuilder-Prototypes,172,172
Microsoft,SmartHive,26,33
Microsoft,powerbi-visuals-timeline,1,1
Microsoft,pgsqltoolsservice,24,4
Microsoft,AirSim,653,562
Microsoft,DSCEA,335,158
Microsoft,dtslint,70,86
Microsoft,SplunkAddonForAzureMonitorMetrics,26,0
Microsoft,ntp-client-mbed-os5,4,4
Microsoft,Windows-appsample-get-started-mg2d,1,1
Microsoft,powerbi-rest-api-specs,23,24
Microsoft,vscode-mongodb,22,48
Microsoft,pxt-chibitronics-built,21,26
Microsoft,vscode-SCMBuilders,6,9
Microsoft,Education,0,6
Microsoft,msodbcsql-homebrew-preview,0,3
Microsoft,jmw-testing-jwilcox-3,0,0
Microsoft,NCM-Driver-for-Windows,3,3
Microsoft,PQCrypto-SIDH,8,11
Microsoft,pxt-midi,3,43
Microsoft,Windows-tutorials-web,20,1
Microsoft,TypeScript-WeChat-Starter,4,4
Microsoft,lens-blur,72,71
Microsoft,cordova-plugin-websql,51,44
Microsoft,image-sequencer,29,29
Microsoft,o365-moodle,1226,1086
Microsoft,diskspd,60,54
Microsoft,openssl,12503,12495
Microsoft,ApplicationInsights-Home,215,210
Microsoft,msft-git-media,1,1
Microsoft,DACExtensions,75,72
Microsoft,drivers-external,6,6
Microsoft,Azure-PaaS-ChefClient,33,32
Microsoft,DirectXMesh,108,112
Microsoft,vsts-team-calendar,176,168
Microsoft,VisualStudio-TestHost,100,99
Microsoft,Windows-appsample-trafficapp,17,13
Microsoft,ApplicationInsights-dotnet,1226,1049
Microsoft,Virtualization-Documentation,5855,5793
Microsoft,compiler-tests,10,10
Microsoft,CreateDomJSTS,28,28
Microsoft,TACO-Site-Private,726,725
Microsoft,vscode,20483,18325
Microsoft,Instance-Adapter-for-Microsoft-Dynamics-CRM,15,15
Microsoft,binskim,273,167
Microsoft,hockeyapp-vso-extension,169,0
Microsoft,distributed_word_embedding,48,38
Microsoft,microbit-shake,2,0
Microsoft,prose,81,25
Microsoft,vscode-chrome-debug,691,691
Microsoft,vss-web-extension-sdk,84,83
Microsoft,vscode-LaTeX,30,21
Microsoft,gate,1001,0
Microsoft,Yams,130,100
Microsoft,msopentech-site-static,14,16
Microsoft,microbit-scratch,2,0
Microsoft,xblock-oembed,27,27
Microsoft,Build-PowerShell-DSC-for-Linux,505,552
Microsoft,vsts-react-native-tasks,100,0
Microsoft,OMS-Agent-for-Linux-testconfig,6,6
Microsoft,HackboxData,1,1
Microsoft,VBA-content_es-es,17,17
Microsoft,ATADocs,779,779
Microsoft,Azure-RMSDocs,4702,4703
Microsoft,Angara.Table,90,90
Microsoft,vscode-gallery-server,12,12
Microsoft,HolographicAcademy,120,35
Microsoft,CSharpClient-for-Kafka,171,95
Microsoft,MSR-SocialPlus-NodeJS-API-Library,23,23
Microsoft,FTLBoost_backup,298,297
Microsoft,devmsft,239,281
Microsoft,dotnet-tar,19,19
Microsoft,CppCodeAnalysis,1,0
Microsoft,Imagine_halo-5-api,4,4
Microsoft,vorlonjs-devtools,291,233
Microsoft,TPM-2.0-Parser,9,10
Microsoft,vscode-wiki,668,716
Microsoft,OMS-Ingestion-API-Binding-Python,9,9
Microsoft,OMS-Ingestion-API-Binding-PowerShell,12,12
Microsoft,Cognitive-WebLM-Windows,13,13
Microsoft,Cognitive-Face-iOS,45,27
Microsoft,cortana-docs-preview,347,347
Microsoft,UWPCommunityToolkit,3116,2630
Microsoft,visualstudio.xunit,122,122
Microsoft,templates.opsdocs.msft,7,4
Microsoft,Imagine_paper-cutter,1,0
Microsoft,web-controller,16,16
Microsoft,AzureAutomation-Worker-for-Linux,212,148
Microsoft,Word2Time,1,1
Microsoft,gulp-core-build-mocha,63,63
Microsoft,WinObjC-Tools,2,0
Microsoft,qCards,1,1
Microsoft,pxt-rpi,13,13
Microsoft,Azure-SQL-DB-auditing-OMS-integration,55,55
Microsoft,react-native-tools,54,52
Microsoft,Techcon_test2_zh-CN,1,1
Microsoft,360-Player,4,0
Microsoft,sourcemap-toolkit,211,93
Microsoft,docs-prototype,2,2
Microsoft,azure-media-redactor-visualizer,11,11
Microsoft,IIS.Administration-docs,33,40
Microsoft,dotnet-core-sample-templates,14,14
Microsoft,java-api-annotations,10,10
Microsoft,DiagManagerPrivate,18,18
Microsoft,SqlNexusPrivate,0,0
Microsoft,MapsOpenData,1,0
Microsoft,d365-cdm-clientsdk-httpProxy,6,0
Microsoft,pxt-filesystem,33,56
Microsoft,azure-ssl-configure,31,31
Microsoft,xbox-live-api-csharp,244,78
Microsoft,WakeYourPC_AndroidApp,1,1
Microsoft,powerbi-visuals-gantt,34,27
Microsoft,Analysis-Services,153,153
Microsoft,azure-keyvault-cpp,154,162
Microsoft,PowerBI-visuals-TableSorter,642,577
Microsoft,powerbi-visuals-linedotchart,11,9
Microsoft,refreshing-config-redis,20,17
Microsoft,oxa_kitchen_sink,27,26
Microsoft,function-configuration-resolver-node,6,6
Microsoft,xbox-live-beam-api-csharp,12,0
Microsoft,labrat,15,17
Microsoft,ospo-witness-clients,6,6
Microsoft,homebrew-mssql-release,4,4
Microsoft,vsts-ibm-websphere-extension,19,21
Microsoft,pxt-common-packages,222,174
Microsoft,healthagent,0,0
Microsoft,MachineLearning,0,3
Microsoft,SuperclusterAPI,0,11
Microsoft,dbfs,9,12
Microsoft,ApplicationInsights-Kubernetes,101,50
Microsoft,azure-tools-for-java-resources,4,3
Microsoft,Windows-tutorials-inputs-and-devices,17,1
Microsoft,Cognitive-Labs-Documentation-Dev,21,10
Microsoft,Cognitive-CustomVision-Windows,10,1
Microsoft,TypeScript-React-Conversion-Guide,6,6
Microsoft,here-launchers,18,17
Microsoft,Tx,380,372
Microsoft,azure-cookbook,3,3
Microsoft,dotnet-blog,1268,993
Microsoft,lumia-imaging-quickstart,9,9
Microsoft,moodle-local_o365,473,452
Microsoft,automatic-graph-layout,214,195
Microsoft,MSXiaoIce-SDK-for-Java,60,60
Microsoft,SimpleActivity,2,2
Microsoft,SimplePlaces,2,2
Microsoft,Telemetry-Client-for-Android,76,75
Microsoft,swarm,1659,1659
Microsoft,VisualStudio-SharedProject,458,451
Microsoft,ConcordExtensibilitySamples,51,48
Microsoft,CodeAnalysis,1,1
Microsoft,vscode-docs,3674,3875
Microsoft,Git-Credential-Manager-for-Windows,925,862
Microsoft,Lumia-imaging-sdk,7,6
Microsoft,MyShuttle-apps,1,1
Microsoft,vscode-typescript-import-helper,7,7
Microsoft,Imagine_diamond-miner,8,8
Microsoft,madeiraua-test,46,44
Microsoft,TSS.MSR,17,17
Microsoft,vstacoblog,324,283
Microsoft,deck,8263,8204
Microsoft,ApplicationInsights-Docker-Dockerfile,10,10
Microsoft,vscode-error-test,0,0
Microsoft,ospo-3rdpartycode-internaldoor,121,120
Microsoft,OpenPublishing-Tools,26,24
Microsoft,KafkaAvailability,70,70
Microsoft,ProjectOxford-Apps-MimickerAlarm-Dev,1,1
Microsoft,Build-MySQL-Provider,18,18
Microsoft,MIMPowerShellConnectors,31,32
Microsoft,GSX_PollGitHub,37,37
Microsoft,ospo-witness-cgsync,492,0
Microsoft,Sway_es-es,1,0
Microsoft,google-play-vsts-extension,149,159
Microsoft,iCMSTest-Stage_fr-FR,1175,1175
Microsoft,vscode-nls-dev,49,57
Microsoft,Build-Docker-Provider,31,34
Microsoft,edge-diagnostics-adapter,103,100
Microsoft,vscode-edge-debug,33,32
Microsoft,iot-dev,2,2
Microsoft,HDInsight-tools-for-java-private,2,2
Microsoft,NativeJIT,1,1
Microsoft,Migrate-assets-from-RM-server-to-VSTS,1,1
Microsoft,hidom,3,3
Microsoft,Partner-Center-Explorer,32,2
Microsoft,Imagine_rocket-launch-sim,4,4
Microsoft,xblock-azure-media-services,141,134
Microsoft,Loop-Sample-Trips-Android,31,2
Microsoft,monaco-editor-samples,6,6
Microsoft,ionic2-typescript-sidemenu,27,27
Microsoft,Build-SCXcm,44,42
Microsoft,vscode-json-languageservice,103,118
Microsoft,CSS-Exclusions-Polyfill,69,60
